property_type,state,lat,lon,area_m2,price_usd
house,"México,Jalisco,Guadalajara",19.524143,-,154.1,479012.67
house,"México,Guanajuato,León",21.1299039,-101.6220159,205.5,123361.77
apartment,"México,Nuevo León,Monterrey",19.667873,-101.233465,249.9,302432.41
apartment,"México,Tamaulipas,Tampico",19.524143,-,59.8,241770.34
house,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,293.7,429575.66
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.003574,-101.285683,136.4,152910.94
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.2640539,-99.5727534,251.6,314387.93
apartment,"México,Distrito Federal,Miguel Hidalgo",19.524143,-,302.3,446316.32
house,"México,Distrito Federal,Miguel Hidalgo",21.1299039,-101.6220159,320.4,421119.24
house,"México,Distrito Federal,Cuauhtémoc",19.524143,-,281,286038.88
apartment,"México,Distrito Federal,Cuauhtémoc",19.396593,-99.133163,102.2,170723.13
house,"México,Distrito Federal,Cuauhtémoc",25.625994,-100.283852,127.1,466383.9
apartment,"México,Sinaloa,Mazatlán",19.667873,-101.233465,153.9,283648.4
apartment,"México,Guanajuato,León",19.2640539,-99.5727534,19.5,61714.49
house,"México,Estado de México,Toluca,Metepec",19.443178,-99.144234,156.6,83610.15
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.396593,-99.133163,51.4,312298.83
apartment,"México,Distrito Federal,Gustavo A. Madero",21.1299039,-101.6220159,323.2,248616.66
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.2640539,-99.5727534,345.9,474556.47
house,"México,Sinaloa,Mazatlán",25.625994,-100.283852,315.1,258204.53
apartment,"México,Sinaloa,Mazatlán",21.003574,-101.285683,253.3,91800.84
house,"México,Yucatán,Mérida",19.511938,-96.871956,278.7,456261.54
house,"México,Nuevo León,Monterrey",19.511938,-96.871956,27,270774.09
apartment,"México,Guanajuato,León",19.52589,-99.151703,257.8,290906.23
apartment,"México,Quintana Roo,Benito Juárez,Cancún",21.1299039,-101.6220159,381.8,55708.56
house,"México,Guanajuato,León",19.443178,-99.144234,262.6,363467.19
apartment,"México,Distrito Federal,Gustavo A. Madero",19.396593,-99.133163,160.1,176305.89
house,"México,Jalisco,Guadalajara",21.003574,-101.285683,472.7,288236.18
house,"México,Guanajuato,Guanajuato",21.1299039,-101.6220159,130.2,311796.63
house,"México,Chiapas,Jiquipilas,Michoacán",19.443178,-99.144234,126,457395.43
house,"México,Jalisco,Guadalajara",20.689157,-103.366728,273.4,390262.44
apartment,"México,Distrito Federal,Benito Juárez",19.396593,-99.133163,252,370074.37
house,"México,Jalisco,Guadalajara",19.2640539,-99.5727534,189.8,321832.66
house,"México,Distrito Federal,Cuauhtémoc",19.2640539,-99.5727534,264.5,407927.81
house,"México,Tamaulipas,Tampico",21.129547,-86.817017,387.1,185654.04
apartment,"México,Tamaulipas,Tampico",25.625994,-100.283852,406.2,157434.6
apartment,"México,Distrito Federal,Miguel Hidalgo",19.268629,-99.671722,381.1,490042.47
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",20.689157,-103.366728,456.2,173343.21
apartment,"México,Nuevo León,Monterrey",25.625994,-100.283852,309.4,425761.86
apartment,"México,Yucatán,Mérida",19.511938,-96.871956,246.6,189164.54
house,"México,Morelos,Temixco,Burgos Bugambilias",21.1299039,-101.6220159,411.4,274155.36
apartment,"México,Chiapas,Jiquipilas,Michoacán",20.689157,-103.366728,133.8,420358.56
apartment,"México,Tamaulipas,Tampico",25.625994,-100.283852,436.1,333093.18
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,158.9,289977.67
house,"México,Morelos,Temixco,Burgos Bugambilias",19.511938,-96.871956,55.6,463817.56
house,"México,Chiapas,Jiquipilas,Michoacán",19.2640539,-99.5727534,207.1,143310.52
house,"México,Distrito Federal,Benito Juárez",19.268629,-99.671722,2.8,198201.83
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",25.625994,-100.283852,80.8,461549.91
apartment,"México,Distrito Federal,Gustavo A. Madero",19.524143,-,426.1,117288.11
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,320.2,259517.86
house,"México,Jalisco,Guadalajara",19.443178,-99.144234,353.4,217887.12
apartment,"México,Tamaulipas,Tampico",19.443178,-99.144234,140.5,147023.55
house,"México,Distrito Federal,Benito Juárez",19.2640539,-99.5727534,134.5,430313.78
house,"México,Morelos,Temixco,Burgos Bugambilias",19.667873,-101.233465,491.3,215494.59
house,"México,Distrito Federal,Cuauhtémoc",20.689157,-103.366728,273.1,148441.41
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",25.625994,-100.283852,115.6,418938.74
apartment,"México,Distrito Federal,Gustavo A. Madero",19.443178,-99.144234,252.9,482105.01
house,"México,Guanajuato,León",19.667873,-101.233465,322.6,294354.62
house,"México,Distrito Federal,Benito Juárez",19.524143,-,410,350885.87
apartment,"México,Nuevo León,Monterrey",20.689157,-103.366728,61.4,478291.97
house,"México,Tamaulipas,Tampico",19.2640539,-99.5727534,396.6,112825.56
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.443178,-99.144234,96.8,71294.53
apartment,"México,Distrito Federal,Miguel Hidalgo",20.689157,-103.366728,58.6,262325.79
house,"México,Sinaloa,Mazatlán",21.003574,-101.285683,486.7,52167.83
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.268629,-99.671722,245.6,264564.49
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,56.9,399292.72
apartment,"México,Distrito Federal,Gustavo A. Madero",19.524143,-,477.1,150076.32
house,"México,Morelos,Temixco,Burgos Bugambilias",19.52589,-99.151703,44.5,97338.35
house,"México,Jalisco,Guadalajara",20.689157,-103.366728,437.2,214269.12
apartment,"México,Sinaloa,Mazatlán",19.396593,-99.133163,66.5,277724.94
apartment,"México,Distrito Federal,Cuauhtémoc",21.129547,-86.817017,342,104853.93
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.52589,-99.151703,384.4,189546.05
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.443178,-99.144234,160.3,485000.9
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.443178,-99.144234,16.3,97432.48
apartment,"México,Distrito Federal,Cuauhtémoc",21.129547,-86.817017,61,122986.08
house,"México,Guanajuato,León",19.511938,-96.871956,439.5,318162.19
apartment,"México,Distrito Federal,Cuauhtémoc",21.129547,-86.817017,449.4,176574.42
house,"México,Chiapas,Jiquipilas,Michoacán",21.129547,-86.817017,174.5,486390.86
house,"México,Tamaulipas,Tampico",19.396593,-99.133163,451.4,421512.88
house,"México,Morelos,Temixco,Burgos Bugambilias",21.003574,-101.285683,444.3,403187.79
house,"México,Guanajuato,León",21.1299039,-101.6220159,394.6,260664.59
apartment,"México,Distrito Federal,Miguel Hidalgo",19.524143,-,80.4,237770.08
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,40.3,252294.92
apartment,"México,Guanajuato,Guanajuato",19.2640539,-99.5727534,63.5,326000.57
house,"México,Guanajuato,Guanajuato",21.1299039,-101.6220159,6,298138.2
apartment,"México,Yucatán,Mérida",25.625994,-100.283852,248.2,161381.05
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.511938,-96.871956,469.2,488745.67
apartment,"México,Tamaulipas,Tampico",19.396593,-99.133163,233.4,402877.09
house,"México,Distrito Federal,Miguel Hidalgo",19.443178,-99.144234,394.3,492229.6
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,89.9,363794.78
apartment,"México,Distrito Federal,Benito Juárez",19.524143,-,328.2,283327.43
house,"México,Guanajuato,Guanajuato",21.003574,-101.285683,389.4,481091.51
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.129547,-86.817017,406.5,219911.31
house,"México,Guanajuato,León",21.003574,-101.285683,31.3,239958.96
house,"México,Sinaloa,Mazatlán",21.129547,-86.817017,449.9,306690.16
house,"México,Guanajuato,León",25.625994,-100.283852,488.5,74616.37
house,"México,Morelos,Temixco,Burgos Bugambilias",21.003574,-101.285683,168.8,420147.59
apartment,"México,Yucatán,Mérida",19.524143,-,415.6,172475.46
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.52589,-99.151703,100.5,54567.95
house,"México,Sinaloa,Mazatlán",19.52589,-99.151703,113.3,424414.93
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,108.3,245855.49
house,"México,Distrito Federal,Cuauhtémoc",25.625994,-100.283852,449.8,364966.79
house,"México,Sinaloa,Mazatlán",19.52589,-99.151703,195.8,55727.15
house,"México,Chiapas,Jiquipilas,Michoacán",19.511938,-96.871956,343.4,367614.49
house,"México,Distrito Federal,Benito Juárez",21.129547,-86.817017,435.1,281138.92
apartment,"México,Yucatán,Mérida",19.524143,-,385.7,498809.64
apartment,"México,Distrito Federal,Benito Juárez",19.524143,-,120.2,152279.07
apartment,"México,Tamaulipas,Tampico",21.129547,-86.817017,197.2,77179.23
house,"México,Jalisco,Guadalajara",19.268629,-99.671722,5.7,445143.98
house,"México,Sinaloa,Mazatlán",19.667873,-101.233465,275.8,309988.08
apartment,"México,Distrito Federal,Gustavo A. Madero",19.667873,-101.233465,137.2,64506.35
apartment,"México,Estado de México,Toluca,Metepec",21.129547,-86.817017,268.2,134616.19
house,"México,Jalisco,Guadalajara",19.396593,-99.133163,306.8,249620.78
apartment,"México,Estado de México,Toluca,Metepec",20.689157,-103.366728,239,470137.23
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",21.1299039,-101.6220159,234.8,482358.3
apartment,"México,Guanajuato,Guanajuato",19.511938,-96.871956,487.3,268719.9
apartment,"México,Guanajuato,León",19.443178,-99.144234,373.2,72046.49
apartment,"México,Guanajuato,León",21.1299039,-101.6220159,37.9,402772.76
apartment,"México,Guanajuato,Guanajuato",21.003574,-101.285683,345.8,267263.17
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.129547,-86.817017,445.1,229561.5
house,"México,Yucatán,Mérida",20.689157,-103.366728,202.8,284740.82
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.268629,-99.671722,419.2,113853.34
house,"México,Distrito Federal,Gustavo A. Madero",21.129547,-86.817017,209.5,405412.6
apartment,"México,Guanajuato,Guanajuato",19.52589,-99.151703,130.5,264090.34
apartment,"México,Distrito Federal,Cuauhtémoc",19.443178,-99.144234,281.2,248740.62
house,"México,Distrito Federal,Cuauhtémoc",19.52589,-99.151703,365.7,74980.02
apartment,"México,Distrito Federal,Cuauhtémoc",19.268629,-99.671722,45.8,176279.36
house,"México,Morelos,Temixco,Burgos Bugambilias",19.511938,-96.871956,262.4,62958.28
apartment,"México,Morelos,Temixco,Burgos Bugambilias",20.689157,-103.366728,186.3,272065.13
apartment,"México,Distrito Federal,Gustavo A. Madero",19.268629,-99.671722,325,168953.66
house,"México,Nuevo León,Monterrey",21.1299039,-101.6220159,248.8,127002.62
apartment,"México,Tamaulipas,Tampico",19.268629,-99.671722,191.5,88556.13
house,"México,Jalisco,Guadalajara",21.1299039,-101.6220159,404.9,365608.45
house,"México,Distrito Federal,Miguel Hidalgo",19.268629,-99.671722,470,458101.31
house,"México,Distrito Federal,Benito Juárez",20.689157,-103.366728,33,57349.52
apartment,"México,Guanajuato,Guanajuato",19.2640539,-99.5727534,90.4,132408.69
apartment,"México,Tamaulipas,Tampico",21.1299039,-101.6220159,315.4,486953.9
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.511938,-96.871956,180.7,185573.37
house,"México,Jalisco,Guadalajara",19.667873,-101.233465,110.6,490096.48
house,"México,Distrito Federal,Gustavo A. Madero",19.52589,-99.151703,105.5,53908.45
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.396593,-99.133163,498.8,418431.17
house,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,379.9,115045.29
house,"México,Distrito Federal,Gustavo A. Madero",19.511938,-96.871956,26,413844.99
house,"México,Guanajuato,León",21.1299039,-101.6220159,464.7,268500.6
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.1299039,-101.6220159,95.6,440996.25
apartment,"México,Guanajuato,León",21.003574,-101.285683,144.7,245804.02
house,"México,Chiapas,Jiquipilas,Michoacán",19.52589,-99.151703,83.3,339583.92
house,"México,Nuevo León,Monterrey",19.524143,-,468.1,99449.12
house,"México,Chiapas,Jiquipilas,Michoacán",19.52589,-99.151703,10.6,314691.98
apartment,"México,Distrito Federal,Gustavo A. Madero",19.52589,-99.151703,466.2,192089.92
house,"México,Distrito Federal,Miguel Hidalgo",19.268629,-99.671722,380.9,440289.44
apartment,"México,Jalisco,Guadalajara",19.268629,-99.671722,247.9,476581.06
house,"México,Tamaulipas,Tampico",20.689157,-103.366728,304.2,469739.5
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,162.6,395645.57
apartment,"México,Morelos,Temixco,Burgos Bugambilias",19.511938,-96.871956,347.5,286970.3
house,"México,Quintana Roo,Benito Juárez,Cancún",21.129547,-86.817017,95.2,348055.45
house,"México,Distrito Federal,Cuauhtémoc",19.667873,-101.233465,265.6,79863.71
house,"México,Guanajuato,Guanajuato",19.667873,-101.233465,9.6,55067.41
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.511938,-96.871956,120.3,446040.16
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.396593,-99.133163,14.1,290339.94
apartment,"México,Morelos,Temixco,Burgos Bugambilias",19.524143,-,404.8,483632.86
house,"México,Yucatán,Mérida",20.689157,-103.366728,167.6,305906.22
house,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,40.3,374697.29
house,"México,Distrito Federal,Benito Juárez",19.2640539,-99.5727534,265.7,398422.66
apartment,"México,Distrito Federal,Benito Juárez",19.511938,-96.871956,433,221008.85
house,"México,Estado de México,Toluca,Metepec",19.511938,-96.871956,403.7,162420.1
house,"México,Morelos,Temixco,Burgos Bugambilias",21.1299039,-101.6220159,438.9,385253.98
house,"México,Tamaulipas,Tampico",19.667873,-101.233465,247.5,174476.37
house,"México,Distrito Federal,Benito Juárez",19.443178,-99.144234,399,451165.01
house,"México,Yucatán,Mérida",19.396593,-99.133163,248.3,88731.64
house,"México,Veracruz de Ignacio de la Llave,Veracruz",21.129547,-86.817017,31.9,479047.92
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,345.9,216244.43
house,"México,Quintana Roo,Benito Juárez,Cancún",19.667873,-101.233465,316,271311.86
apartment,"México,Distrito Federal,Cuauhtémoc",19.268629,-99.671722,66,155129.49
house,"México,Chiapas,Jiquipilas,Michoacán",25.625994,-100.283852,78.7,234452.43
apartment,"México,Tamaulipas,Tampico",21.003574,-101.285683,465.3,135692.67
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.511938,-96.871956,329,195977.02
house,"México,Quintana Roo,Benito Juárez,Cancún",21.003574,-101.285683,29,154977.55
apartment,"México,Chiapas,Jiquipilas,Michoacán",19.2640539,-99.5727534,101,105804.54
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.1299039,-101.6220159,116.4,285894.31
house,"México,Chiapas,Jiquipilas,Michoacán",19.443178,-99.144234,45,453944.22
house,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",21.1299039,-101.6220159,296.8,162160.01
apartment,"México,Morelos,Temixco,Burgos Bugambilias",25.625994,-100.283852,132,496235.25
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",21.1299039,-101.6220159,235.9,254669.37
apartment,"México,Distrito Federal,Miguel Hidalgo",19.443178,-99.144234,392.5,343354.08
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,47.6,310118.66
house,"México,Jalisco,Guadalajara",19.667873,-101.233465,472.3,266770.12
apartment,"México,Distrito Federal,Gustavo A. Madero",20.689157,-103.366728,231.5,234455
apartment,"México,Yucatán,Mérida",19.511938,-96.871956,415.3,432421.72
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,30.4,159587.54
house,"México,Distrito Federal,Benito Juárez",20.689157,-103.366728,42.2,317737.17
apartment,"México,Distrito Federal,Gustavo A. Madero",19.2640539,-99.5727534,338.4,246839.23
apartment,"México,Estado de México,Toluca,Toluca de Lerdo,Ocho Cedros",19.443178,-99.144234,279.6,350053.74
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.268629,-99.671722,58.4,58867.37
house,"México,Distrito Federal,Gustavo A. Madero",19.667873,-101.233465,354.2,440054.35
house,"México,Estado de México,Toluca,Metepec",19.443178,-99.144234,77.3,345577.77
apartment,"México,Distrito Federal,Gustavo A. Madero",19.667873,-101.233465,169.4,455728.4
apartment,"México,Tamaulipas,Tampico",21.1299039,-101.6220159,215.1,497815.56
apartment,"México,Quintana Roo,Benito Juárez,Cancún",19.52589,-99.151703,123.9,394492.85
house,"México,Guanajuato,León",19.268629,-99.671722,257.5,333578.17
house,"México,Jalisco,Guadalajara",19.667873,-101.233465,243.3,169645.65
apartment,"México,Guanajuato,León",25.625994,-100.283852,12.3,294232.48
apartment,"México,Guanajuato,Guanajuato",19.2640539,-99.5727534,207.6,128886.12
apartment,"México,Yucatán,Mérida",19.268629,-99.671722,226.8,242619.54
apartment,"México,Sinaloa,Mazatlán",19.667873,-101.233465,210.4,120362.7
apartment,"México,Guanajuato,León",21.1299039,-101.6220159,333.4,409401.26
house,"México,Distrito Federal,Cuauhtémoc",21.003574,-101.285683,407.4,208097.97
house,"México,Distrito Federal,Miguel Hidalgo",19.524143,-,58.8,274453.7
house,"México,Veracruz de Ignacio de la Llave,Veracruz",20.689157,-103.366728,196.5,178376.15
house,"México,Distrito Federal,Miguel Hidalgo",19.667873,-101.233465,81.3,381119.57
house,"México,Morelos,Temixco,Burgos Bugambilias",21.003574,-101.285683,176.3,311753
house,"México,Guanajuato,Guanajuato",19.396593,-99.133163,37.7,52862.46
house,"México,Guanajuato,Guanajuato",20.689157,-103.366728,157.8,315453.86
apartment,"México,Morelos,Temixco,Burgos Bugambilias",21.1299039,-101.6220159,151,176988.58
house,"México,Veracruz de Ignacio de la Llave,Veracruz",19.268629,-99.671722,326.6,410999.75
house,"México,Morelos,Temixco,Burgos Bugambilias",21.129547,-86.817017,34.5,202296.11
apartment,"México,Veracruz de Ignacio de la Llave,Veracruz",21.003574,-101.285683,287.3,218926.62
apartment,"México,Guanajuato,León",21.129547,-86.817017,312.4,165810.07
apartment,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.268629,-99.671722,191.3,434114.07
apartment,"México,Jalisco,Guadalajara",19.511938,-96.871956,45.6,442698.62
house,"México,Distrito Federal,Benito Juárez",21.1299039,-101.6220159,179.2,481718.04
apartment,"México,Morelos,Temixco,Burgos Bugambilias",19.268629,-99.671722,335.9,335848.98
house,"México,Distrito Federal,Gustavo A. Madero,Acueducto de Guadalupe",19.2640539,-99.5727534,434.6,444167.95
apartment,"México,Yucatán,Mérida",21.1299039,-101.6220159,400.2,395333.89
house,"México,Distrito Federal,Benito Juárez",19.268629,-99.671722,389.8,461010.23
house,"México,Distrito Federal,Gustavo A. Madero",21.003574,-101.285683,270.3,68105.49
